timestamp,event_count,unique_rules,avg_severity,max_severity,unique_ips,unique_ports,hour,is_night,event_count_rolling_mean,event_count_rolling_std,event_count_zscore,anomaly,anomaly_score,is_anomaly,stat_anomaly
2026-04-26 15:00:00+00:00,514,173,5.673151750972763,15.0,9,1,15,0,365.1666666666667,75.83512818388763,3.8028976149739506,-1,-0.16574017913095285,True,True
2026-04-26 16:00:00+00:00,59,42,6.084745762711864,15.0,6,1,16,0,314.8333333333333,146.47514009778814,0.07775351174564574,-1,-0.14443645744871947,True,False
2026-04-26 17:00:00+00:00,1,1,7.0,7.0,1,1,17,0,264.0,195.0302540633119,-0.39710002229224806,1,0.07265593619600097,False,False
2026-04-26 18:00:00+00:00,0,0,0.0,0.0,0,0,18,0,211.33333333333334,219.33232015976725,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-26 19:00:00+00:00,1,1,7.0,7.0,1,1,19,0,154.0,222.34387781092596,-0.39710002229224806,1,0.07265593619600097,False,False
2026-04-26 20:00:00+00:00,0,0,0.0,0.0,0,0,20,0,95.83333333333333,206.19157758421323,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-26 21:00:00+00:00,0,0,0.0,0.0,0,0,21,0,10.166666666666666,23.928365315386916,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-26 22:00:00+00:00,0,0,0.0,0.0,0,0,22,0,0.3333333333333333,0.5163977794395024,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-26 23:00:00+00:00,0,0,0.0,0.0,0,0,23,1,0.16666666666666666,0.40824829039448746,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-27 00:00:00+00:00,0,0,0.0,0.0,0,0,0,1,0.16666666666666666,0.40824829039448746,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-27 01:00:00+00:00,0,0,0.0,0.0,0,0,1,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-27 02:00:00+00:00,0,0,0.0,0.0,0,0,2,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-27 03:00:00+00:00,0,0,0.0,0.0,0,0,3,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-27 04:00:00+00:00,0,0,0.0,0.0,0,0,4,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-27 05:00:00+00:00,0,0,0.0,0.0,0,0,5,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-27 06:00:00+00:00,0,0,0.0,0.0,0,0,6,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 07:00:00+00:00,0,0,0.0,0.0,0,0,7,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 08:00:00+00:00,0,0,0.0,0.0,0,0,8,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 09:00:00+00:00,0,0,0.0,0.0,0,0,9,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 10:00:00+00:00,0,0,0.0,0.0,0,0,10,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 11:00:00+00:00,0,0,0.0,0.0,0,0,11,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 12:00:00+00:00,0,0,0.0,0.0,0,0,12,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 13:00:00+00:00,0,0,0.0,0.0,0,0,13,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 14:00:00+00:00,0,0,0.0,0.0,0,0,14,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 15:00:00+00:00,0,0,0.0,0.0,0,0,15,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 16:00:00+00:00,0,0,0.0,0.0,0,0,16,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 17:00:00+00:00,0,0,0.0,0.0,0,0,17,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 18:00:00+00:00,0,0,0.0,0.0,0,0,18,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 19:00:00+00:00,0,0,0.0,0.0,0,0,19,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 20:00:00+00:00,0,0,0.0,0.0,0,0,20,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 21:00:00+00:00,0,0,0.0,0.0,0,0,21,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 22:00:00+00:00,0,0,0.0,0.0,0,0,22,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-27 23:00:00+00:00,0,0,0.0,0.0,0,0,23,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-28 00:00:00+00:00,0,0,0.0,0.0,0,0,0,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-28 01:00:00+00:00,0,0,0.0,0.0,0,0,1,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-28 02:00:00+00:00,0,0,0.0,0.0,0,0,2,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-28 03:00:00+00:00,0,0,0.0,0.0,0,0,3,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-28 04:00:00+00:00,0,0,0.0,0.0,0,0,4,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-28 05:00:00+00:00,0,0,0.0,0.0,0,0,5,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-28 06:00:00+00:00,0,0,0.0,0.0,0,0,6,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 07:00:00+00:00,0,0,0.0,0.0,0,0,7,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 08:00:00+00:00,0,0,0.0,0.0,0,0,8,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 09:00:00+00:00,0,0,0.0,0.0,0,0,9,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 10:00:00+00:00,0,0,0.0,0.0,0,0,10,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 11:00:00+00:00,0,0,0.0,0.0,0,0,11,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 12:00:00+00:00,0,0,0.0,0.0,0,0,12,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 13:00:00+00:00,0,0,0.0,0.0,0,0,13,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 14:00:00+00:00,0,0,0.0,0.0,0,0,14,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 15:00:00+00:00,0,0,0.0,0.0,0,0,15,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 16:00:00+00:00,0,0,0.0,0.0,0,0,16,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 17:00:00+00:00,0,0,0.0,0.0,0,0,17,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 18:00:00+00:00,0,0,0.0,0.0,0,0,18,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 19:00:00+00:00,0,0,0.0,0.0,0,0,19,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 20:00:00+00:00,0,0,0.0,0.0,0,0,20,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 21:00:00+00:00,0,0,0.0,0.0,0,0,21,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 22:00:00+00:00,0,0,0.0,0.0,0,0,22,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-28 23:00:00+00:00,0,0,0.0,0.0,0,0,23,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-29 00:00:00+00:00,0,0,0.0,0.0,0,0,0,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-29 01:00:00+00:00,0,0,0.0,0.0,0,0,1,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-29 02:00:00+00:00,0,0,0.0,0.0,0,0,2,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-29 03:00:00+00:00,0,0,0.0,0.0,0,0,3,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-29 04:00:00+00:00,0,0,0.0,0.0,0,0,4,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-29 05:00:00+00:00,0,0,0.0,0.0,0,0,5,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-29 06:00:00+00:00,0,0,0.0,0.0,0,0,6,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 07:00:00+00:00,0,0,0.0,0.0,0,0,7,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 08:00:00+00:00,0,0,0.0,0.0,0,0,8,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 09:00:00+00:00,0,0,0.0,0.0,0,0,9,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 10:00:00+00:00,0,0,0.0,0.0,0,0,10,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 11:00:00+00:00,0,0,0.0,0.0,0,0,11,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 12:00:00+00:00,0,0,0.0,0.0,0,0,12,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 13:00:00+00:00,0,0,0.0,0.0,0,0,13,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 14:00:00+00:00,0,0,0.0,0.0,0,0,14,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 15:00:00+00:00,0,0,0.0,0.0,0,0,15,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 16:00:00+00:00,0,0,0.0,0.0,0,0,16,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 17:00:00+00:00,0,0,0.0,0.0,0,0,17,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 18:00:00+00:00,0,0,0.0,0.0,0,0,18,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 19:00:00+00:00,0,0,0.0,0.0,0,0,19,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 20:00:00+00:00,0,0,0.0,0.0,0,0,20,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 21:00:00+00:00,0,0,0.0,0.0,0,0,21,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 22:00:00+00:00,0,0,0.0,0.0,0,0,22,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-29 23:00:00+00:00,0,0,0.0,0.0,0,0,23,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-30 00:00:00+00:00,0,0,0.0,0.0,0,0,0,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-30 01:00:00+00:00,0,0,0.0,0.0,0,0,1,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-30 02:00:00+00:00,0,0,0.0,0.0,0,0,2,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-30 03:00:00+00:00,0,0,0.0,0.0,0,0,3,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-30 04:00:00+00:00,0,0,0.0,0.0,0,0,4,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-30 05:00:00+00:00,0,0,0.0,0.0,0,0,5,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-04-30 06:00:00+00:00,0,0,0.0,0.0,0,0,6,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 07:00:00+00:00,0,0,0.0,0.0,0,0,7,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 08:00:00+00:00,0,0,0.0,0.0,0,0,8,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 09:00:00+00:00,0,0,0.0,0.0,0,0,9,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 10:00:00+00:00,0,0,0.0,0.0,0,0,10,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 11:00:00+00:00,0,0,0.0,0.0,0,0,11,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 12:00:00+00:00,0,0,0.0,0.0,0,0,12,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 13:00:00+00:00,0,0,0.0,0.0,0,0,13,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 14:00:00+00:00,0,0,0.0,0.0,0,0,14,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 15:00:00+00:00,0,0,0.0,0.0,0,0,15,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 16:00:00+00:00,0,0,0.0,0.0,0,0,16,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 17:00:00+00:00,0,0,0.0,0.0,0,0,17,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 18:00:00+00:00,0,0,0.0,0.0,0,0,18,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 19:00:00+00:00,0,0,0.0,0.0,0,0,19,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 20:00:00+00:00,0,0,0.0,0.0,0,0,20,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 21:00:00+00:00,0,0,0.0,0.0,0,0,21,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 22:00:00+00:00,0,0,0.0,0.0,0,0,22,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-04-30 23:00:00+00:00,0,0,0.0,0.0,0,0,23,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-05-01 00:00:00+00:00,0,0,0.0,0.0,0,0,0,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-05-01 01:00:00+00:00,0,0,0.0,0.0,0,0,1,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-05-01 02:00:00+00:00,0,0,0.0,0.0,0,0,2,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-05-01 03:00:00+00:00,0,0,0.0,0.0,0,0,3,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-05-01 04:00:00+00:00,0,0,0.0,0.0,0,0,4,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-05-01 05:00:00+00:00,0,0,0.0,0.0,0,0,5,1,0.0,0.0,-0.4052871521894531,1,0.08032820508526967,False,False
2026-05-01 06:00:00+00:00,0,0,0.0,0.0,0,0,6,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-01 07:00:00+00:00,0,0,0.0,0.0,0,0,7,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-01 08:00:00+00:00,0,0,0.0,0.0,0,0,8,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-01 09:00:00+00:00,0,0,0.0,0.0,0,0,9,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-01 10:00:00+00:00,0,0,0.0,0.0,0,0,10,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-01 11:00:00+00:00,0,0,0.0,0.0,0,0,11,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-01 12:00:00+00:00,0,0,0.0,0.0,0,0,12,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-01 13:00:00+00:00,0,0,0.0,0.0,0,0,13,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-01 14:00:00+00:00,0,0,0.0,0.0,0,0,14,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-01 15:00:00+00:00,0,0,0.0,0.0,0,0,15,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-01 16:00:00+00:00,0,0,0.0,0.0,0,0,16,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-01 17:00:00+00:00,0,0,0.0,0.0,0,0,17,0,0.0,0.0,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-01 18:00:00+00:00,445,18,4.680898876404495,8.0,2,1,18,0,74.16666666666667,181.67048925641905,3.237985652066801,-1,-0.19869139414501769,True,True
2026-05-01 19:00:00+00:00,53,4,11.037735849056604,13.0,1,1,19,0,83.0,178.6057109949175,0.028630732362415347,-1,-0.14234824971333804,True,False
2026-05-01 20:00:00+00:00,1,1,7.0,7.0,1,1,20,0,83.16666666666667,178.51321146253198,-0.39710002229224806,1,0.07265593619600097,False,False
2026-05-01 21:00:00+00:00,0,0,0.0,0.0,0,0,21,0,83.16666666666667,178.51321146253198,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-01 22:00:00+00:00,1,1,7.0,7.0,1,1,22,0,83.33333333333333,178.4204771506529,-0.39710002229224806,1,0.07265593619600097,False,False
2026-05-01 23:00:00+00:00,0,0,0.0,0.0,0,0,23,1,83.33333333333333,178.4204771506529,-0.4052871521894531,1,0.08032820508526967,False,False
2026-05-02 00:00:00+00:00,1,1,7.0,7.0,1,1,0,1,9.333333333333334,21.39781920352307,-0.39710002229224806,-1,-0.043514543671803296,True,False
2026-05-02 01:00:00+00:00,0,0,0.0,0.0,0,0,1,1,0.5,0.5477225574993159,-0.4052871521894531,1,0.08032820508526967,False,False
2026-05-02 02:00:00+00:00,1,1,7.0,7.0,1,1,2,1,0.5,0.5477225574993159,-0.39710002229224806,-1,-0.043514543671803296,True,False
2026-05-02 03:00:00+00:00,0,0,0.0,0.0,0,0,3,1,0.5,0.5477225574993159,-0.4052871521894531,1,0.08032820508526967,False,False
2026-05-02 04:00:00+00:00,55,5,6.2727272727272725,7.0,1,1,4,1,9.5,22.29573950332202,0.04500499215682548,-1,-0.09306197629247293,True,False
2026-05-02 05:00:00+00:00,22,4,5.545454545454546,9.0,1,1,5,1,13.166666666666666,22.22985979862808,-0.22517029445094167,-1,-0.1086631209671518,True,False
2026-05-02 06:00:00+00:00,73,3,5.8493150684931505,7.0,1,1,6,0,25.166666666666668,31.74534086549807,0.19237333030651665,-1,-0.08307534745616896,True,False
2026-05-02 07:00:00+00:00,0,0,0.0,0.0,0,0,7,0,25.166666666666668,31.74534086549807,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-02 08:00:00+00:00,1,1,7.0,7.0,1,1,8,0,25.166666666666668,31.74534086549807,-0.39710002229224806,1,0.07265593619600097,False,False
2026-05-02 09:00:00+00:00,0,0,0.0,0.0,0,0,9,0,25.166666666666668,31.74534086549807,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-02 10:00:00+00:00,1,1,7.0,7.0,1,1,10,0,16.166666666666668,29.143895873178337,-0.39710002229224806,1,0.07265593619600097,False,False
2026-05-02 11:00:00+00:00,0,0,0.0,0.0,0,0,11,0,12.5,29.64287435455601,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-02 12:00:00+00:00,1,1,7.0,7.0,1,1,12,0,0.5,0.5477225574994923,-0.39710002229224806,1,0.07265593619600097,False,False
2026-05-02 13:00:00+00:00,0,0,0.0,0.0,0,0,13,0,0.5,0.5477225574994923,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-02 14:00:00+00:00,1,1,7.0,7.0,1,1,14,0,0.5,0.5477225574994923,-0.39710002229224806,1,0.07265593619600097,False,False
2026-05-02 15:00:00+00:00,0,0,0.0,0.0,0,0,15,0,0.5,0.5477225574994923,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-02 16:00:00+00:00,1,1,7.0,7.0,1,1,16,0,0.5,0.5477225574994923,-0.39710002229224806,1,0.07265593619600097,False,False
2026-05-02 17:00:00+00:00,0,0,0.0,0.0,0,0,17,0,0.5,0.5477225574994923,-0.4052871521894531,1,0.14545744163284585,False,False
2026-05-02 18:00:00+00:00,8,4,6.25,7.0,1,1,18,0,1.6666666666666667,3.141125063836287,-0.3397901130118126,-1,-0.052820935706641814,True,False
